SAMPLEID,PLOTID,geometry,centroid,long,lat
378664999,378664999,"POLYGON ((29.245069403314226 -24.992961141902402, 29.245069403314226 -24.99206142821749, 29.24605573935137 -24.99206142821749, 29.24605573935137 -24.992961141902402, 29.245069403314226 -24.992961141902402))",POINT (29.24556257133279 -24.992511270610525),29.24556257133279,-24.992511270610525
381689780,381689780,"POLYGON ((31.089773773335065 -24.78034499298894, 31.089773773335065 -24.779445279304024, 31.090758412917467 -24.779445279304024, 31.090758412917467 -24.78034499298894, 31.089773773335065 -24.78034499298894))",POINT (31.090266093126257 -24.779895121652295),31.090266093126257,-24.779895121652295
379655877,379655877,"POLYGON ((30.30982093051431 -23.855626625553548, 30.30982093051431 -23.854726911868607, 30.31079841490022 -23.854726911868607, 30.31079841490022 -23.855626625553548, 30.30982093051431 -23.855626625553548))",POINT (30.310309672707263 -23.855176754049804),30.310309672707263,-23.855176754049804
377687577,377687577,"POLYGON ((29.536624012708355 -23.02096600534394, 29.536624012708355 -23.020066291658974, 29.53759534322949 -23.020066291658974, 29.53759534322949 -23.02096600534394, 29.536624012708355 -23.02096600534394))",POINT (29.53710967796892 -23.020516133730265),29.53710967796892,-23.020516133730265
378566789,378566789,"POLYGON ((30.02788682398335 -23.047590638260093, 30.02788682398335 -23.04669092457513, 30.028858346431235 -23.04669092457513, 30.028858346431235 -23.047590638260093, 30.02788682398335 -23.047590638260093))",POINT (30.028372585207293 -23.047140766649335),30.028372585207293,-23.047140766649335
378757029,378757029,"POLYGON ((29.989853173615007 -23.394640566293802, 29.989853173615007 -23.39374085260884, 29.990827224041986 -23.39374085260884, 29.990827224041986 -23.394640566293802, 29.989853173615007 -23.394640566293802))",POINT (29.990340198828495 -23.394190694724383),29.990340198828495,-23.394190694724383
383703982,383703982,"POLYGON ((31.80259429476448 -25.858269685610328, 31.80259429476448 -25.85736997192544, 31.803587737668863 -25.85736997192544, 31.803587737668863 -25.858269685610328, 31.80259429476448 -25.858269685610328))",POINT (31.803091016216673 -25.85781981452406),31.803091016216673,-25.85781981452406
382496724,382496724,"POLYGON ((31.18042949401662 -25.66747441324571, 31.18042949401662 -25.66657469956082, 31.18142134164473 -25.66657469956082, 31.18142134164473 -25.66747441324571, 31.18042949401662 -25.66747441324571))",POINT (31.18092541783067 -25.667024542111022),31.18092541783067,-25.667024542111022
381984869,381984869,"POLYGON ((30.584260565522793 -26.354771386178225, 30.584260565522793 -26.35387167249335, 30.585258235953788 -26.35387167249335, 30.585258235953788 -26.354771386178225, 30.584260565522793 -26.354771386178225))",POINT (30.584759400738296 -26.354321515225866),30.584759400738296,-26.354321515225866
381578163,381578163,"POLYGON ((30.72591111592392 -25.480693352988634, 30.72591111592392 -25.479793639303736, 30.726901417414858 -25.479793639303736, 30.726901417414858 -25.480693352988634, 30.72591111592392 -25.480693352988634))",POINT (30.726406266669386 -25.480243481808202),30.726406266669386,-25.480243481808202
381663485,381663485,"POLYGON ((30.878543312793212 -25.240650351964625, 30.878543312793212 -25.239750638279723, 30.879531649713453 -25.239750638279723, 30.879531649713453 -25.240650351964625, 30.878543312793212 -25.240650351964625))",POINT (30.87903748125333 -25.24020048072787),30.87903748125333,-25.24020048072787
380252791,380252791,"POLYGON ((29.99658126115688 -25.38393552172119, 29.99658126115688 -25.383035808036297, 29.997570767729485 -25.383035808036297, 29.997570767729485 -25.38393552172119, 29.99658126115688 -25.38393552172119))",POINT (29.997076014443184 -25.383485650517695),29.997076014443184,-25.383485650517695
380200241,380200241,"POLYGON ((29.72115275649849 -25.940388773989632, 29.72115275649849 -25.939489060304748, 29.72214689099409 -25.939489060304748, 29.72214689099409 -25.940388773989632, 29.72115275649849 -25.940388773989632))",POINT (29.721649823746287 -25.939938902924702),29.721649823746287,-25.939938902924702
380010005,380010005,"POLYGON ((29.783444720072744 -25.547516281205418, 29.783444720072744 -25.546616567520527, 29.7844355729472 -25.546616567520527, 29.7844355729472 -25.547516281205418, 29.783444720072744 -25.547516281205418))",POINT (29.783940146509973 -25.547066410041136),29.783940146509973,-25.547066410041136
367903611,367903611,"POLYGON ((18.571700950639052 -32.49685169893806, 18.571700950639052 -32.495951985253384, 18.5727608887782 -32.495951985253384, 18.5727608887782 -32.49685169893806, 18.571700950639052 -32.49685169893806))",POINT (18.572230919708627 -32.49640183034731),18.572230919708627,-32.49640183034731
368375993,368375993,"POLYGON ((18.688919093466037 -32.79369836939283, 18.688919093466037 -32.792798655708154, 18.689982555471644 -32.792798655708154, 18.689982555471644 -32.79369836939283, 18.688919093466037 -32.79369836939283))",POINT (18.68945082446884 -32.793248500937786),18.68945082446884,-32.793248500937786
367864181,367864181,"POLYGON ((18.182344948387588 -33.02787151400974, 18.182344948387588 -33.02697180032508, 18.183411227091202 -33.02697180032508, 18.183411227091202 -33.02787151400974, 18.182344948387588 -33.02787151400974))",POINT (18.182878087739397 -33.02742164566249),18.182878087739397,-33.02742164566249
367365605,367365605,"POLYGON ((18.345917263572236 -32.29664443398145, 18.345917263572236 -32.29574472029675, 18.346974854196688 -32.29574472029675, 18.346974854196688 -32.29664443398145, 18.345917263572236 -32.29664443398145))",POINT (18.34644605888446 -32.296194565299764),18.34644605888446,-32.296194565299764
369504371,369504371,"POLYGON ((18.438805194103615 -34.27674336832822, 18.438805194103615 -34.27584365464361, 18.439887058524857 -34.27584365464361, 18.439887058524857 -34.27674336832822, 18.438805194103615 -34.27674336832822))",POINT (18.439346126314234 -34.276293500563355),18.439346126314234,-34.276293500563355
368218461,368218461,"POLYGON ((18.231309149730862 -33.3060229881095, 18.231309149730862 -33.305123274424844, 18.232378816849977 -33.305123274424844, 18.232378816849977 -33.3060229881095, 18.231309149730862 -33.3060229881095))",POINT (18.23184398329041 -33.30557311989092),18.23184398329041,-33.30557311989092
369261734,369261734,"POLYGON ((19.05487331130383 -33.13681905531679, 19.05487331130383 -33.13591934163214, 19.055940911638825 -33.13591934163214, 19.055940911638825 -33.13681905531679, 19.05487331130383 -33.13681905531679))",POINT (19.05540711147133 -33.13636918701982),19.05540711147133,-33.13636918701982
370285211,370285211,"POLYGON ((19.214848948375522 -33.92858437767858, 19.214848948375522 -33.927684663993944, 19.215926370636744 -33.927684663993944, 19.215926370636744 -33.92858437767858, 19.214848948375522 -33.92858437767858))",POINT (19.215387659506135 -33.928134509750315),19.215387659506135,-33.928134509750315
369891553,369891553,"POLYGON ((19.07716914215298 -33.73607665194078, 19.07716914215298 -33.735176938256146, 19.078244140827234 -33.735176938256146, 19.078244140827234 -33.73607665194078, 19.07716914215298 -33.73607665194078))",POINT (19.077706641490106 -33.735626783922456),19.077706641490106,-33.735626783922456
369688151,369688151,"POLYGON ((18.931998852195974 -33.7457399104095, 18.931998852195974 -33.744840196724866, 18.93307397197729 -33.744840196724866, 18.93307397197729 -33.7457399104095, 18.931998852195974 -33.7457399104095))",POINT (18.93253641208663 -33.745290042395695),18.93253641208663,-33.745290042395695
370213029,370213029,"POLYGON ((19.121206055235646 -33.993971673792, 19.121206055235646 -33.99307196010737, 19.122284305955002 -33.99307196010737, 19.122284305955002 -33.993971673792, 19.121206055235646 -33.993971673792))",POINT (19.12174518059533 -33.99352180589437),19.12174518059533,-33.99352180589437
370692000,370692000,"POLYGON ((19.40674198528586 -34.05497938655762, 19.40674198528586 -34.05407967287299, 19.407821011391892 -34.05407967287299, 19.407821011391892 -34.05497938655762, 19.40674198528586 -34.05497938655762))",POINT (19.40728149833887 -34.05452951868859),19.40728149833887,-34.05452951868859
371020048,371020048,"POLYGON ((19.522534640120206 -34.21516584943991, 19.522534640120206 -34.214266135755295, 19.52361571330128 -34.214266135755295, 19.52361571330128 -34.21516584943991, 19.522534640120206 -34.21516584943991))",POINT (19.523075176710744 -34.214715981646115),19.523075176710744,-34.214715981646115
373336186,373336186,"POLYGON ((21.021336367099874 -34.32390569674188, 21.021336367099874 -34.323005983057264, 21.022418839163056 -34.323005983057264, 21.022418839163056 -34.32390569674188, 21.021336367099874 -34.32390569674188))",POINT (21.021877603131465 -34.32345582899918),21.021877603131465,-34.32345582899918
372312616,372312616,"POLYGON ((20.31666742844043 -34.34343013241045, 20.31666742844043 -34.34253041872584, 20.31775015247209 -34.34253041872584, 20.31775015247209 -34.34343013241045, 20.31666742844043 -34.34343013241045))",POINT (20.317208790456256 -34.34298026467695),20.317208790456256,-34.34298026467695
372299476,372299476,"POLYGON ((20.206520817326552 -34.49689765454329, 20.206520817326552 -34.49599794085868, 20.207605530384928 -34.49599794085868, 20.207605530384928 -34.49689765454329, 20.206520817326552 -34.49689765454329))",POINT (20.20706317385574 -34.496447786881994),20.20706317385574,-34.496447786881994
371571163,371571163,"POLYGON ((19.682030356402283 -34.537648888087794, 19.682030356402283 -34.536749174403184, 19.68311560015788 -34.536749174403184, 19.68311560015788 -34.537648888087794, 19.682030356402283 -34.537648888087794))",POINT (19.682572978280078 -34.5371990204457),19.682572978280078,-34.5371990204457
371643340,371643340,"POLYGON ((19.74668882214992 -34.514994728541545, 19.74668882214992 -34.514095014856935, 19.74777377075195 -34.514095014856935, 19.74777377075195 -34.514994728541545, 19.74668882214992 -34.514994728541545))",POINT (19.747231296450934 -34.51454486088878),19.747231296450934,-34.51454486088878
371794258,371794258,"POLYGON ((19.888005062431223 -34.45801483327819, 19.888005062431223 -34.45711511959359, 19.88908927011918 -34.45711511959359, 19.88908927011918 -34.45801483327819, 19.888005062431223 -34.45801483327819))",POINT (19.888547166275202 -34.45756496559859),19.888547166275202,-34.45756496559859
371033191,371033191,"POLYGON ((19.651252625402723 -34.036722823563196, 19.651252625402723 -34.03582310987858, 19.652331419229075 -34.03582310987858, 19.652331419229075 -34.036722823563196, 19.651252625402723 -34.036722823563196))",POINT (19.6517920223159 -34.036272955685625),19.6517920223159,-34.036272955685625
371676198,371676198,"POLYGON ((20.061254369319645 -34.076293262259426, 20.061254369319645 -34.0753935485748, 20.062333666869055 -34.0753935485748, 20.062333666869055 -34.076293262259426, 20.061254369319645 -34.076293262259426))",POINT (20.06179401809435 -34.07584339440042),20.06179401809435,-34.07584339440042
371590915,371590915,"POLYGON ((20.087592495205342 -33.948775211028675, 20.087592495205342 -33.94787549734404, 20.088670172999098 -33.94787549734404, 20.088670172999098 -33.948775211028675, 20.087592495205342 -33.948775211028675))",POINT (20.088131334102215 -33.94832534310986),20.088131334102215,-33.94832534310986
373369036,373369036,"POLYGON ((21.281981071436668 -33.94961519906088, 21.281981071436668 -33.948715485376255, 21.283058759866723 -33.948715485376255, 21.283058759866723 -33.94961519906088, 21.281981071436668 -33.94961519906088))",POINT (21.282519915651694 -33.949165331142474),21.282519915651694,-33.949165331142474
374313836,374313836,"POLYGON ((21.741147731731857 -34.223554226960346, 21.741147731731857 -34.222654513275735, 21.742228912557806 -34.222654513275735, 21.742228912557806 -34.223554226960346, 21.741147731731857 -34.223554226960346))",POINT (21.741688322144824 -34.223104359170485),21.741688322144824,-34.223104359170485
374208853,374208853,"POLYGON ((21.662969617820842 -34.236244125419276, 21.662969617820842 -34.23534441173466, 21.664050961576272 -34.23534441173466, 21.664050961576272 -34.236244125419276, 21.662969617820842 -34.236244125419276))",POINT (21.663510289698557 -34.23579425763537),21.663510289698557,-34.23579425763537
374025133,374025133,"POLYGON ((21.526052527004122 -34.258274704495676, 21.526052527004122 -34.25737499081105, 21.527134153859567 -34.25737499081105, 21.527134153859567 -34.258274704495676, 21.526052527004122 -34.258274704495676))",POINT (21.52659334043184 -34.257824836722136),21.52659334043184,-34.257824836722136
373821713,373821713,"POLYGON ((21.280804284228633 -34.42944486700253, 21.280804284228633 -34.42854515331793, 21.281888121203124 -34.42854515331793, 21.281888121203124 -34.42944486700253, 21.280804284228633 -34.42944486700253))",POINT (21.281346202715877 -34.4289949993095),21.281346202715877,-34.4289949993095
373861085,373861085,"POLYGON ((21.329814511678595 -34.39413038043653, 21.329814511678595 -34.39323066675191, 21.330897891147504 -34.39323066675191, 21.330897891147504 -34.39413038043653, 21.329814511678595 -34.39413038043653))",POINT (21.33035620141305 -34.39368051272687),21.33035620141305,-34.39368051272687
374116982,374116982,"POLYGON ((21.5307250314417 -34.34841009660565, 21.5307250314417 -34.34751038292102, 21.531807819780138 -34.34751038292102, 21.531807819780138 -34.34841009660565, 21.5307250314417 -34.34841009660565))",POINT (21.53126642561092 -34.34796022887444),21.53126642561092,-34.34796022887444
374248209,374248209,"POLYGON ((21.623112913232678 -34.341515026273484, 21.623112913232678 -34.34061531258888, 21.62419561253859 -34.34061531258888, 21.62419561253859 -34.341515026273484, 21.623112913232678 -34.341515026273484))",POINT (21.623654262885633 -34.34106515853909),21.623654262885633,-34.34106515853909
374786285,374786285,"POLYGON ((22.239632689345203 -33.926972566840945, 22.239632689345203 -33.92607285315632, 22.240710091218553 -33.92607285315632, 22.240710091218553 -33.926972566840945, 22.239632689345203 -33.926972566840945))",POINT (22.240171390281876 -33.926522698911945),22.240171390281876,-33.926522698911945
374930630,374930630,"POLYGON ((22.316590902754424 -33.95756548281536, 22.316590902754424 -33.95666576913074, 22.317668691876403 -33.95666576913074, 22.317668691876403 -33.95756548281536, 22.316590902754424 -33.95756548281536))",POINT (22.31712979731541 -33.95711561490065),22.31712979731541,-33.95711561490065
374602534,374602534,"POLYGON ((21.933994141472105 -34.22365684159475, 21.933994141472105 -34.222757127910135, 21.93507532361514 -34.222757127910135, 21.93507532361514 -34.22365684159475, 21.933994141472105 -34.22365684159475))",POINT (21.93453473254362 -34.22320697380493),21.93453473254362,-34.22320697380493
374720657,374720657,"POLYGON ((22.117526180262924 -34.054551256415074, 22.117526180262924 -34.05365154273045, 22.118605200919426 -34.05365154273045, 22.118605200919426 -34.054551256415074, 22.117526180262924 -34.054551256415074))",POINT (22.118065690591173 -34.054101388545845),22.118065690591173,-34.054101388545845
374504144,374504144,"POLYGON ((22.032078306497166 -33.959848605527405, 22.032078306497166 -33.95894889184278, 22.03315612454266 -33.95894889184278, 22.03315612454266 -33.959848605527405, 22.032078306497166 -33.959848605527405))",POINT (22.032617215519913 -33.95939873761378),22.032617215519913,-33.95939873761378
